,e_enzyme,e_enzyme_composition_string,m_gene,m_reaction
1744,,,TM_1424,NAD_H2
1745,,,TM_1425,NAD_H2
1746,,,TM_1426,NAD_H2
1747,TM1148_assumedMonomer,TM1148(1),TM_1148,ICDHyr
1748,TM1039_assumedMonomer,TM1039(1),TM_1039,IGPDH
1749,TM0831_assumedMonomer,TM0831(1),TM_0831,ILETA
1750,TM0831_assumedMonomer,TM0831(1),TM_0831,LEUTA
1751,TM0831_assumedMonomer,TM0831(1),TM_0831,VALTA
1752,TM1361_Monomer,TM1361(1),TM_1361,ILETRS
1753,,,TM_1418,IMPCT
1754,,,TM_1418,P_DIPS
1755,INSTabc_cplx,TM0418(1) AND TM0419(1) AND TM0420(1) AND TM0421(1),TM_0418,INSTabc
1756,INSTabc_cplx,TM0418(1) AND TM0419(1) AND TM0420(1) AND TM0421(1),TM_0419,INSTabc
1757,INSTabc_cplx,TM0418(1) AND TM0419(1) AND TM0420(1) AND TM0421(1),TM_0420,INSTabc
1758,INSTabc_cplx,TM0418(1) AND TM0419(1) AND TM0420(1) AND TM0421(1),TM_0421,INSTabc
1759,INSTabc_cplx,TM0418(1) AND TM0419(1) AND TM0420(1) AND TM0421(1),TM_0421,INSTabc
1760,INSTabc_cplx,TM0418(1) AND TM0419(1) AND TM0420(1) AND TM0421(1),TM_0421,INSTabc
1761,TM1444_assumedMonomer,TM1444(1),TM_1444,IPDPS
1762,TM0556_Homodimer,TM0556(2),TM_0556,IPMDr
1763,IPPMIa_cplx,TM0554(1) AND TM0555(1),TM_0554,IPPMIa
1764,IPPMIa_cplx,TM0554(1) AND TM0555(1),TM_0555,IPPMIa
1765,IPPMIb_cplx,TM0554(1) AND TM0555(1),TM_0554,IPPMIb
1766,IPPMIb_cplx,TM0554(1) AND TM0555(1),TM_0555,IPPMIb
1767,TM0552_assumedMonomer,TM0552(1),TM_0552,IPPS
1768,TM0553_Homotetramer,TM0553(4),TM_0553,IPPS
1769,TM1193_assumedMonomer,TM1193(1),TM_1193,LACZ
1770,TM1195_assumedMonomer,TM1195(1),TM_1195,LACZ
1771,LCTSabc_cplx,TM1194(1) AND TM1196(1) AND TM1197(1) AND TM1198(1) AND TM1199(1),TM_1194,LCTSabc
1772,LCTSabc_cplx,TM1194(1) AND TM1196(1) AND TM1197(1) AND TM1198(1) AND TM1199(1),TM_1196,LCTSabc
1773,LCTSabc_cplx,TM1194(1) AND TM1196(1) AND TM1197(1) AND TM1198(1) AND TM1199(1),TM_1197,LCTSabc
1774,LCTSabc_cplx,TM1194(1) AND TM1196(1) AND TM1197(1) AND TM1198(1) AND TM1199(1),TM_1198,LCTSabc
1775,LCTSabc_cplx,TM1194(1) AND TM1196(1) AND TM1197(1) AND TM1198(1) AND TM1199(1),TM_1199,LCTSabc
1776,TM1867_Homotetramer,TM1867(4),TM_1867,LDH_L
1777,TM1867_Homotetramer,TM1867(4),TM_1867,MCLORi
1778,TM1867_Homotetramer,TM1867(4),TM_1867,MDH
1779,TM0168_assumedMonomer,TM0168(1),TM_0168,LEUTRS
1780,TM1705_Homodimer,TM1705(2),TM_1705,LYSTRS
1781,TM1834_Homodimer,TM1834(2),TM_1834,MALT
1782,TM0736_assumedMonomer,TM0736(1),TM_0736,MAN6PI
1783,TM0068_assumedMonomer,TM0068(1),TM_0068,MANAO
1784,TM0891_assumedMonomer,TM0891(1),TM_0891,MECDPDH2
1785,TM0647_Homotrimer,TM0647(3),TM_0647,MECDPS
1786,TM1393_assumedMonomer,TM1393(1),TM_1393,MEPCT
1787,TM1393_assumedMonomer,TM1393(1),TM_1393,MEPCT
1788,TM1658_Homotetramer,TM1658(4),TM_1658,METAT
1789,TM1270_assumedMonomer,TM1270(1),TM_1270,METB1r
1790,TM1270_assumedMonomer,TM1270(1),TM_1270,SHSL2r
1791,TM1270_assumedMonomer,TM1270(1),TM_1270,SHSL4r
1792,TM1085_Homodimer,TM1085(2),TM_1085,METTRS
1793,TM1185_assumedMonomer,TM1185(1),TM_1185,MGSA
1794,TM1419_assumedMonomer,TM1419(1),TM_1419,MI1PS
1795,TM1835_assumedMonomer,TM1835(1),TM_1835,MLTG2
1796,TM0298_assumedMonomer,TM0298(1),TM_0298,MNLDHr
1797,TM0069_assumedMonomer,TM0069(1),TM_0069,MNNHr
1798,TM1728_Homodecamer,TM1728(10),TM_1728,MOHMT
1799,TM1767_Homodimer,TM1767(2),TM_1767,MTHFC
1800,TM1767_Homodimer,TM1767(2),TM_1767,MTHFD
1801,TM0270_assumedMonomer,TM0270(1),TM_0270,MTHFR2_r
1802,TM0911_assumedMonomer,TM0911(1),TM_0911,MTRIi
1803,TM0010_assumedMonomer,TM0010(1),TM_0010,NADHDH
1804,TM0012_assumedMonomer,TM0012(1),TM_0012,NADHDH
1805,TM0201_assumedMonomer,TM0201(1),TM_0201,NADHDH
1806,TM0228_assumedMonomer,TM0228(1),TM_0228,NADHDH
1807,TM1105_assumedMonomer,TM1105(1),TM_1105,NADHDH
1808,TM1211_assumedMonomer,TM1211(1),TM_1211,NADHDH
1809,TM1212_assumedMonomer,TM1212(1),TM_1212,NADHDH
1810,TM1213_assumedMonomer,TM1213(1),TM_1213,NADHDH
1811,TM1214_assumedMonomer,TM1214(1),TM_1214,NADHDH
1812,TM1215_assumedMonomer,TM1215(1),TM_1215,NADHDH
1813,TM1216_assumedMonomer,TM1216(1),TM_1216,NADHDH
1814,TM1733_assumedMonomer,TM1733(1),TM_1733,NADK
1815,TM0427_assumedMonomer,TM0427(1),TM_0427,NADPDH1
1816,TM0428_assumedMonomer,TM0428(1),TM_0428,NADPDH1
1817,TM0427_assumedMonomer,TM0427(1),TM_0427,SUCD1
1818,TM0428_assumedMonomer,TM0428(1),TM_0428,SUCD1
1819,TM0427_assumedMonomer,TM0427(1),TM_0427,SUCD3
1820,TM0428_assumedMonomer,TM0428(1),TM_0428,SUCD3
1821,TM0645_assumedMonomer,TM0645(1),TM_0645,NADS1
1822,TM1253_assumedMonomer,TM1253(1),TM_1253,NADS1
1823,TM0402_assumedMonomer,TM0402(1),TM_0402,NH4t
1824,TM0097_assumedMonomer,TM0097(1),TM_0097,NMNATr
1825,TM0097_assumedMonomer,TM0097(1),TM_0097,NNATr
1826,TM0475_assumedMonomer,TM0475(1),TM_0475,NNAM
1827,TM1645_assumedMonomer,TM1645(1),TM_1645,NNDPR
1828,TM1596_assumedMonomer,TM1596(1),TM_1596,NP1_r
1829,TM1737_assumedMonomer,TM1737(1),TM_1737,NP1_r
1830,TM1596_assumedMonomer,TM1596(1),TM_1596,PNP
1831,TM1737_assumedMonomer,TM1737(1),TM_1737,PNP
1832,TM1596_assumedMonomer,TM1596(1),TM_1596,PUNP1
1833,TM1737_assumedMonomer,TM1737(1),TM_1737,PUNP1
1834,TM1596_assumedMonomer,TM1596(1),TM_1596,PUNP2
1835,TM1737_assumedMonomer,TM1737(1),TM_1737,PUNP2
1836,TM1596_assumedMonomer,TM1596(1),TM_1596,PUNP3
1837,TM1737_assumedMonomer,TM1737(1),TM_1737,PUNP3
1838,TM1596_assumedMonomer,TM1596(1),TM_1596,PUNP4
1839,TM1737_assumedMonomer,TM1737(1),TM_1737,PUNP4
1840,TM1596_assumedMonomer,TM1596(1),TM_1596,PUNP5
1841,TM1737_assumedMonomer,TM1737(1),TM_1737,PUNP5
1842,TM1097_assumedMonomer,TM1097(1),TM_1097,OCBT
1843,TM1097_assumedMonomer,TM1097(1),TM_1097,OCBT
1844,TM0332_Homodimer,TM0332(2),TM_0332,OMPDC
1845,OOR2_cplx1,TM1164(1) AND TM1165(1),TM_0405,OOR2
1846,OOR2_cplx2,TM0405(1) AND TM0406(1),TM_0405,OOR2
1847,OOR2_cplx1,TM1164(1) AND TM1165(1),TM_0406,OOR2
1848,OOR2_cplx2,TM0405(1) AND TM0406(1),TM_0406,OOR2
1849,OOR2_cplx1,TM1164(1) AND TM1165(1),TM_1164,OOR2
1850,OOR2_cplx2,TM0405(1) AND TM0406(1),TM_1164,OOR2
1851,OOR2_cplx1,TM1164(1) AND TM1165(1),TM_1165,OOR2
1852,OOR2_cplx2,TM0405(1) AND TM0406(1),TM_1165,OOR2
1853,TM0331_Homodimer,TM0331(2),TM_0331,ORPT
1854,TM1077_Homodimer,TM1077(2),TM_1077,PANTS
1855,TM0235_assumedMonomer,TM0235(1),TM_0235,PAPPT2
1856,TM1755_assumedMonomer,TM1755(1),TM_1755,PBUTT
1857,TM0209_assumedMonomer,TM0209(1),TM_0209,PFK
1858,TM0289_assumedMonomer,TM0289(1),TM_0289,PFK_ppi
1859,TM0184_assumedMonomer,TM0184(1),TM_0184,PGAMTi
1860,TM0327_assumedMonomer,TM0327(1),TM_0327,PGCD
1861,TM1385_assumedMonomer,TM1385(1),TM_1385,PGI
1862,TM1374_assumedMonomer,TM1374(1),TM_1374,PGM
1863,TM1774_assumedMonomer,TM1774(1),TM_1774,PGM
1864,PHETRS_cplx,TM0821(2) AND TM0822(2),TM_0821,PHETRS
1865,PHETRS_cplx,TM0821(2) AND TM0822(2),TM_0822,PHETRS
1866,PIabc_cplx,TM1261(2) AND TM1262(1) AND TM1263(1) AND TM1264(1),TM_1261,PIabc
1867,PIabc_cplx,TM1261(2) AND TM1262(1) AND TM1263(1) AND TM1264(1),TM_1262,PIabc
1868,PIabc_cplx,TM1261(2) AND TM1262(1) AND TM1263(1) AND TM1264(1),TM_1263,PIabc
1869,PIabc_cplx,TM1261(2) AND TM1262(1) AND TM1263(1) AND TM1264(1),TM_1264,PIabc
1870,TM0261_assumedMonomer,TM0261(1),TM_0261,PIt2
1871,TM0917_assumedMonomer,TM0917(1),TM_0917,PIt2
1872,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0472,PLPS
1873,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0472,PLPS
1874,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0472,PLPS
1875,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0472,PLPS
1876,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0472,PLPS
1877,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0472,PLPS
1878,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0473,PLPS
1879,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0473,PLPS
1880,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0473,PLPS
1881,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0473,PLPS
1882,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0473,PLPS
1883,PLPS_cplx,TM0472(1) AND TM0473(1),TM_0473,PLPS
1884,POR_cplx,TM0015(1) AND TM0016(1) AND TM0017(1) AND TM0018(1),TM_0015,POR
1885,POR_cplx,TM0015(1) AND TM0016(1) AND TM0017(1) AND TM0018(1),TM_0016,POR
1886,POR_cplx,TM0015(1) AND TM0016(1) AND TM0017(1) AND TM0018(1),TM_0017,POR
1887,POR_cplx,TM0015(1) AND TM0016(1) AND TM0017(1) AND TM0018(1),TM_0018,POR
1888,TM1687_assumedMonomer,TM1687(1),TM_1687,PPCDC
1889,TM1687_assumedMonomer,TM1687(1),TM_1687,PPNCL2
1890,TM0272_assumedMonomer,TM0272(1),TM_0272,PPDK
1891,TM0167_assumedMonomer,TM0167(1),TM_0167,PPM
1892,TM0167_assumedMonomer,TM0167(1),TM_0167,PPM2
1893,TM0344_assumedMonomer,TM0344(1),TM_0344,PPNDr
1894,TM1250_assumedMonomer,TM1250(1),TM_1250,PRAGS
1895,TM1251_assumedMonomer,TM1251(1),TM_1251,PRAIS
1896,TM1035_assumedMonomer,TM1035(1),TM_1035,PRAMPC
1897,TM1035_assumedMonomer,TM1035(1),TM_1035,PRATPP
1898,TM1243_assumedMonomer,TM1243(1),TM_1243,PRASCS
1899,TM0514_Homodimer,TM0514(2),TM_0514,PROTRS
1900,TM1628_assumedMonomer,TM1628(1),TM_1628,PRPPS
1901,TM0345_Monomer,TM0345(1),TM_0345,PSCVT
1902,TM1130_Homotetramer,TM1130(4),TM_1130,PTAr
1903,TM0038_assumedMonomer,TM0038(1),TM_0038,PTHPS
1904,TM0741_Homohexamer,TM0741(6),TM_0741,PTPAT
1905,TM0741_Homohexamer,TM0741(6),TM_0741,PTPAT
1906,PTRCabc_cplx,TM1376(2) AND TM1375(1) AND TM1377(1) AND TM1378(1),TM_1375,PTRCabc
1907,PTRCabc_cplx,TM1376(2) AND TM1375(1) AND TM1377(1) AND TM1378(1),TM_1376,PTRCabc
1908,PTRCabc_cplx,TM1376(2) AND TM1375(1) AND TM1377(1) AND TM1378(1),TM_1377,PTRCabc
1909,PTRCabc_cplx,TM1376(2) AND TM1375(1) AND TM1377(1) AND TM1378(1),TM_1378,PTRCabc
1910,SPMDabc_cplx,TM1376(2) AND TM1375(1) AND TM1377(1) AND TM1378(1),TM_1375,SPMDabc
1911,SPMDabc_cplx,TM1376(2) AND TM1375(1) AND TM1377(1) AND TM1378(1),TM_1376,SPMDabc
1912,SPMDabc_cplx,TM1376(2) AND TM1375(1) AND TM1377(1) AND TM1378(1),TM_1377,SPMDabc
1913,SPMDabc_cplx,TM1376(2) AND TM1375(1) AND TM1377(1) AND TM1378(1),TM_1378,SPMDabc
1914,TM0208_Homotetramer,TM0208(4),TM_0208,PYK
1915,TM1653_assumedMonomer,TM1653(1),TM_1653,PYNP1
1916,TM1653_assumedMonomer,TM1653(1),TM_1653,TMDPP
1917,TM1644_assumedMonomer,TM1644(1),TM_1644,QULNS
1918,RBFSa_cplx,TM1827(1) AND TM1825(1),TM_1825,RBFSa
1919,RBFSa_cplx,TM1827(1) AND TM1825(1),TM_1827,RBFSa
1920,RBFSb_cplx,TM1827(1) AND TM1825(1),TM_1825,RBFSb
1921,RBFSb_cplx,TM1827(1) AND TM1825(1),TM_1827,RBFSb
1922,TM0284_assumedMonomer,TM0284(1),TM_0284,RBK_L1r
1923,TM0283_assumedMonomer,TM0283(1),TM_0283,RBP4E
1924,TM1071_assumedMonomer,TM1071(1),TM_1071,RMI
1925,TM1073_assumedMonomer,TM1073(1),TM_1073,RMK
1926,RMNabc_cplx,TM1067(1) AND TM1066(1) AND TM1065(1) AND TM1064(1) AND TM1063(1),TM_1063,RMNabc
1927,RMNabc_cplx,TM1067(1) AND TM1066(1) AND TM1065(1) AND TM1064(1) AND TM1063(1),TM_1064,RMNabc
1928,RMNabc_cplx,TM1067(1) AND TM1066(1) AND TM1065(1) AND TM1064(1) AND TM1063(1),TM_1065,RMNabc
1929,RMNabc_cplx,TM1067(1) AND TM1066(1) AND TM1065(1) AND TM1064(1) AND TM1063(1),TM_1066,RMNabc
1930,RMNabc_cplx,TM1067(1) AND TM1066(1) AND TM1065(1) AND TM1064(1) AND TM1063(1),TM_1067,RMNabc
1931,TM1072_assumedMonomer,TM1072(1),TM_1072,RMPA
1932,TM0118_assumedMonomer,TM0118(1),TM_0118,RNDR1
1933,TM0118_assumedMonomer,TM0118(1),TM_0118,RNDR2
1934,TM0118_assumedMonomer,TM0118(1),TM_0118,RNDR3
1935,TM0118_assumedMonomer,TM0118(1),TM_0118,RNDR4
1936,TM1718_assumedMonomer,TM1718(1),TM_1718,RPE
1937,TM1080_assumedMonomer,TM1080(1),TM_1080,RPI
1938,TM0666_assumedMonomer,TM0666(1),TM_0666,SERAT
1939,TM0356_assumedMonomer,TM0356(1),TM_0356,SERD_Lr
1940,TM0356_assumedMonomer,TM0356(1),TM_0356,THRD_L
1941,TM1379_Homodimer,TM1379(2),TM_1379,SERTRS
1942,TM0346_assumedMonomer,TM0346(1),TM_0346,SHK3Dr
1943,TM0346_assumedMonomer,TM0346(1),TM_0346,SHK3Dr
1944,TM0295_assumedMonomer,TM0295(1),TM_0295,TALA
1945,TM1519_assumedMonomer,TM1519(1),TM_1519,THPAT
1946,TM0546_assumedMonomer,TM0546(1),TM_0546,THRS
1947,TM0740_Homodimer,TM0740(2),TM_0740,THRTRS
1948,TM1267_assumedMonomer,TM1267(1),TM_1267,THZPSN
1949,TM0134_assumedMonomer,TM0134(1),TM_0134,TRDR
1950,TM0869_assumedMonomer,TM0869(1),TM_0869,TRDR
1951,TRPS1r_cplx1,TM0137(2) AND TM0138(2),TM_0137,TRPS1r
1952,TRPS1r_cplx2,TM0137(2) AND TM0539(2),TM_0137,TRPS1r
1953,TRPS1r_cplx1,TM0137(2) AND TM0138(2),TM_0138,TRPS1r
1954,TRPS1r_cplx2,TM0137(2) AND TM0539(2),TM_0138,TRPS1r
1955,TRPS1r_cplx1,TM0137(2) AND TM0138(2),TM_0539,TRPS1r
1956,TRPS1r_cplx2,TM0137(2) AND TM0539(2),TM_0539,TRPS1r
1957,TM0137_assumedMonomer,TM0137(1),TM_0137,TRPS3
1958,TM0138_assumedMonomer,TM0138(1),TM_0138,TRPS2
1959,TM0539_assumedMonomer,TM0539(1),TM_0539,TRPS2
1960,TM0492_Homodimer,TM0492(2),TM_0492,TRPTRS
1961,TM0478_Homodimer,TM0478(2),TM_0478,TYRTRS
1962,TM0237_assumedMonomer,TM0237(1),TM_0237,UAAGLS2
1963,TM0108_assumedMonomer,TM0108(1),TM_0108,UAGCVT_r
1964,TM0232_assumedMonomer,TM0232(1),TM_0232,UAGPT2
1965,TM0234_assumedMonomer,TM0234(1),TM_0234,UAMAGS
1966,TM0231_assumedMonomer,TM0231(1),TM_0231,UAMAS
1967,TM1714_assumedMonomer,TM1714(1),TM_1714,UAPGR
1968,TM1398_Homodimer,TM1398(2),TM_1398,UDCPDPS
1969,TM0509_assumedMonomer,TM0509(1),TM_0509,UDPG4E
1970,TM0583_assumedMonomer,TM0583(1),TM_0583,UDPGD
1971,TM0236_assumedMonomer,TM0236(1),TM_0236,UGLDDS2
1972,TM0236_assumedMonomer,TM0236(1),TM_0236,UGLDDS2
1973,TM0236_assumedMonomer,TM0236(1),TM_0236,UGLDDS2
1974,TM0721_assumedMonomer,TM0721(1),TM_0721,UPPRT
1975,TM0819_assumedMonomer,TM0819(1),TM_0819,URAt
1976,TM1817_Monomer,TM1817(1),TM_1817,VALTRS
1977,XYL3abc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0071,XYL3abc
1978,XYL3abc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0072,XYL3abc
1979,XYL3abc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0073,XYL3abc
1980,XYL3abc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0074,XYL3abc
1981,XYL3abc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0075,XYL3abc
1982,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0071,XYLANabc
1983,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0071,XYLANabc
1984,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0072,XYLANabc
1985,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0072,XYLANabc
1986,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0073,XYLANabc
1987,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0073,XYLANabc
1988,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0074,XYLANabc
1989,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0074,XYLANabc
1990,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0075,XYLANabc
1991,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0075,XYLANabc
1992,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0056,XYLANabc
1993,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0056,XYLANabc
1994,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0057,XYLANabc
1995,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0057,XYLANabc
1996,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0058,XYLANabc
1997,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0058,XYLANabc
1998,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0059,XYLANabc
1999,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0059,XYLANabc
2000,XYLANabc_cplx1,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0060,XYLANabc
2001,XYLANabc_cplx2,TM0060(1) AND TM0056(1) AND TM0057(1) AND TM0058(1) AND TM0059(1),TM_0060,XYLANabc
2002,XYLBabc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0071,XYLBabc
2003,XYLBabc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0072,XYLBabc
2004,XYLBabc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0073,XYLBabc
2005,XYLBabc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0074,XYLBabc
2006,XYLBabc_cplx,TM0071(1) AND TM0072(1) AND TM0073(1) AND TM0074(1) AND TM0075(1),TM_0075,XYLBabc
2007,TM1667_Homotetramer,TM1667(4),TM_1667,XYLI1
2008,TM1667_Homotetramer,TM1667(4),TM_1667,XYLI2
2009,TM0116_assumedMonomer,TM0116(1),TM_0116,XYLK
